32150	8.477780	0.510056	3
16574	0.778886	1.286902	2
23983	9.618426	1.202765	3
15116	5.588732	0.821609	2
75775	10.533254	0.972408	1
69116	6.793161	0.976449	1
32021	10.590628	1.248469	3
22462	8.992265	0.387816	3
3777	4.286518	0.224524	2
56220	0.796226	0.013358	1
6949	3.117688	1.365583	2
22594	10.240052	0.553513	3
10331	5.361601	1.191098	2
39755	11.744862	0.301713	3
51348	8.263532	0.685037	3
79608	13.387674	0.757606	1
42550	8.179840	0.990010	3
40838	2.774316	1.693332	1
41341	12.538350	0.423828	3
24303	2.772076	1.495218	1
31945	11.880580	0.363699	3
31236	0.485734	0.094974	1
64574	10.542234	1.333684	1
43710	9.103959	0.463487	3
28757	15.267654	0.824036	3
24326	9.615526	0.381330	3
46906	9.689979	0.938364	3
68430	5.539677	0.608233	1
15850	1.324075	1.179613	2
59055	3.648730	1.234885	1
11263	2.607086	1.293731	2
47877	11.104137	0.306477	3
69944	2.146318	0.029411	1
61060	6.162775	0.556869	1
1875	2.842888	1.628242	2
56950	4.219385	1.078608	1
21452	2.046614	0.974902	2
54213	8.129746	0.838322	3
68953	10.050221	0.687624	1
6053	1.316961	0.284256	2
44586	9.724492	1.669094	3
33318	0.000000	0.869637	1
43545	11.739328	0.042699	3
59602	8.538625	1.419933	3
74191	11.632037	1.500957	1
50327	2.265193	0.605637	1
20848	0.344124	0.101012	2
13583	1.284007	1.207964	2
7267	6.872907	0.762809	2
29131	8.340980	1.312060	3
17517	1.809122	1.566064	2
15965	1.516851	0.646044	2
11525	9.190562	1.281749	3
45411	0.842824	1.166262	1
5207	5.482266	0.148823	2
6958	4.001384	0.935534	2
62860	9.396691	0.593146	1
34054	6.091673	0.064476	1
15447	2.533027	0.678780	2
73922	12.792460	1.273954	1
15670	9.180532	1.158388	2
71089	11.037426	0.276897	1
33571	8.189468	1.088283	3
35346	10.470941	0.271056	3
53173	1.700442	1.140462	1
35580	14.132426	0.569484	3
24889	9.068017	1.255719	3
7916	2.808665	0.166718	2
53719	9.303499	1.084000	3
65955	5.197792	0.470518	1
34929	6.720849	0.965570	3
50014	9.550256	0.198943	3
20499	9.974251	0.359187	3
29184	10.521232	1.174931	3
9174	1.138586	0.602102	2
33506	11.283317	1.606402	3
17699	5.554156	0.647335	2
25701	8.974053	1.682899	3
38880	4.352399	0.559870	1
15089	6.048532	1.614659	2
64335	6.140225	0.018854	1
34326	10.853604	0.130264	3
46878	10.103775	0.286631	3
12317	0.000000	0.609741	2
54887	1.676977	0.933936	1
12863	3.199561	1.078133	2
40414	11.463118	0.217508	3
65618	8.862081	1.666293	1
53692	2.725614	0.636468	1
37660	7.352467	0.366399	3
32579	6.782418	0.434921	3
9339	4.464195	0.326542	2
17625	8.025149	0.393693	3
43171	2.397063	1.321815	1
44781	8.245503	0.085586	3
42963	10.019387	0.689468	3
36365	8.861685	0.565662	3
60758	11.555002	1.170805	1
21429	11.823497	0.444508	3
18328	3.901442	0.966205	2
48962	10.892045	0.154568	3
36971	10.850453	0.287115	3
49407	6.888518	1.336727	3
31724	3.238651	1.692361	1
73588	6.648794	1.258174	1
16813	9.606109	0.977479	3
35956	2.861844	1.179481	1
52759	2.347724	1.275928	1
12760	0.681679	0.807039	2
7764	1.353533	1.577092	2
75280	8.949374	1.681213	1
23015	9.236732	0.261091	3
38555	9.133127	1.489515	3
17105	3.047067	0.430530	2
46014	8.663750	1.235686	3
14800	1.813770	0.049963	2
10595	0.000000	1.022809	2
65746	9.209522	0.594898	1
74135	5.906762	1.164639	1
27863	4.021353	1.176321	1
46909	10.258286	1.200279	3
24252	8.111520	0.360806	3
29838	0.000000	0.811223	1
17588	0.000000	0.677434	2
43148	4.582798	1.062511	1
68611	15.388561	0.254209	1
7349	7.983216	1.385375	2
13380	4.461800	0.569115	2
2068	0.000000	0.202144	2
12566	3.515625	1.415987	2
43276	11.976887	1.016960	3
31879	7.798150	0.470040	3
9348	3.896614	1.079837	2
65579	7.228878	0.193274	1
60953	0.447061	1.373100	1
10017	0.245138	1.131481	2
58105	0.454967	0.898775	1
65225	8.294247	0.809216	1
12804	7.267555	0.079107	2
74646	15.979214	0.789837	1
41140	7.187281	0.394926	3
34565	8.852401	0.624095	3
47572	6.406472	0.570664	3
33022	9.481271	1.002206	3
31904	8.751309	1.461065	3
57390	6.256636	0.152940	1
5961	2.725393	1.475914	2
34184	10.685673	0.722524	3
5996	4.073890	1.615908	2
81691	14.225154	0.500798	1
44456	1.350965	1.671018	1
59181	6.901990	1.291221	1
75514	9.842843	1.330038	1
26944	9.195783	1.519790	3
9533	4.764420	0.714244	2
36994	6.820300	0.359585	3
66440	12.870498	0.843549	1
17004	0.215371	1.278184	2
4624	2.977418	0.945120	2
15686	2.000108	0.854547	2
15270	4.855216	0.013018	2
41919	10.818676	1.073152	3
41291	11.791000	0.834084	3
3578	1.878299	1.036231	2
76445	5.697230	0.383363	1
68698	10.329117	0.300581	1
73810	7.816036	1.055868	1
14552	5.700745	1.598155	2
15412	10.564790	0.821573	3
12431	16.859352	1.431569	3
42291	11.126868	1.300391	3
13094	6.172356	0.273821	2
33179	2.454329	0.412249	1
30448	9.674296	1.530196	3
55969	4.265504	1.262579	1
69568	8.779814	1.041937	1
7111	0.000000	0.728122	2
39664	3.802542	1.671027	1
38844	8.005308	0.409712	3
26863	12.766443	1.193091	3
7777	1.973513	0.496202	2
32940	2.318236	1.636561	1
32823	3.275175	0.295442	1
9695	4.908933	1.001329	2
63487	3.075279	1.023257	1
69043	15.305072	1.267980	1
6957	2.988288	0.235129	2
51449	5.956069	1.412977	1
11907	4.888141	1.687049	2
57612	10.168717	0.864027	1
6103	3.809771	0.543102	2
42796	9.734399	0.925246	3
14610	0.000000	0.243903	2
16350	5.695886	1.622697	2
13809	2.251168	1.358483	2
11712	3.135848	1.186347	2
49712	11.517543	0.207891	3
49226	10.119528	0.164110	3
14590	14.227255	1.299677	3
7537	2.085884	0.364807	2
50002	10.933654	1.450083	3
8035	0.856784	1.168632	2
23047	8.989324	1.575242	3
38368	1.247353	1.129953	1
8687	3.997130	1.444172	2
38214	3.293816	0.218919	1
26860	9.299750	0.871902	3
15207	3.294919	0.534021	2
15771	4.588965	0.728765	2
35861	10.799806	0.846575	3
75195	8.179315	0.102604	1
14265	1.353182	1.202347	2
23494	8.172828	0.132206	3
17575	2.202660	0.933695	2
1803	1.032677	0.637258	2
34383	10.310144	1.438348	3
65470	7.641575	0.024832	1
18420	9.370804	1.054099	3
70715	11.432280	0.974953	1
47902	3.088526	1.082488	1
29885	9.459169	0.469605	3
33476	5.052623	0.878086	1
67809	8.337012	0.553989	1
70421	11.213441	1.503408	1
5128	2.297602	1.006701	2
40944	10.638851	0.760428	3
22241	1.548340	0.262699	1
8882	1.322260	0.110775	2
10971	3.011814	0.940330	2
15341	1.047862	1.123609	2
7614	14.629303	0.723148	3
37618	11.767913	0.466839	3
62987	7.284966	1.165759	1
19555	6.596010	1.620035	2
66047	9.385447	0.280045	1
44336	7.419014	1.433822	3
11740	2.895052	1.260316	2
58237	0.000000	0.006545	1
40287	9.162528	0.457800	3
2250	5.625959	1.449207	2
29419	10.710176	1.531820	3
9195	6.182202	0.359684	2
26989	2.588073	1.001633	1
13400	1.785026	0.843948	2
44930	10.921583	0.750500	3
67285	9.780313	0.644538	1
46510	7.932725	1.594299	3
37867	2.302080	0.813512	1
9290	8.666958	0.311089	2
71275	9.397542	0.183993	1
70858	7.678405	0.856298	1
37168	7.733421	1.633237	3
77846	16.411448	1.290951	1
72163	11.166208	1.398063	1
29051	13.152226	0.400183	3
42223	0.499969	0.607197	1
38274	2.178357	0.647863	1
32343	9.450812	0.226348	3
32942	13.905251	1.666464	3
14752	0.949071	1.017479	2
56911	3.105385	1.376057	1
75765	9.045853	0.599721	1
12636	4.619402	0.629895	2
7818	7.747081	0.049922	2
45010	2.255209	0.348031	1
70950	10.578172	0.140266	1
30731	11.150086	0.040853	3
25374	13.133424	1.213167	3
38379	2.469821	0.131483	1
63937	6.587885	0.735323	1
27116	12.763311	0.883407	3
33181	10.212675	1.565693	3
14350	10.483694	1.601081	3
8464	2.165529	0.656176	2
2210	7.181753	1.597808	2
54051	9.696258	1.373015	3
33239	6.912158	1.504826	3
74987	2.447091	0.854424	1
11019	0.000000	0.625524	2
45908	6.126597	0.803648	3
66604	10.009987	0.226845	1
47304	11.064730	1.326304	3
33456	9.942334	0.620824	3
5441	6.270964	0.515130	2
10023	8.735326	0.165770	3
39204	12.857036	0.372480	3
9968	2.583598	0.377157	2
9923	4.297639	0.111933	2
39201	9.432445	0.356899	3
11634	0.467339	1.410534	2
28272	10.275947	1.016338	3
27278	5.114462	0.515627	1
36066	2.509444	1.340965	1
12709	2.758014	0.708411	2
67487	9.963342	0.260820	1
63703	8.465262	0.960258	1
4936	4.869632	0.227400	2
10541	3.026698	0.724169	2
61974	3.449935	1.114224	1
36319	10.894792	0.786592	3
11914	3.546325	0.219085	2
40610	10.216900	1.194121	3
11617	4.382934	0.939947	2
16407	6.405007	0.699810	2
938	0.000000	1.429937	2
44972	9.275841	0.497054	3
27003	13.719148	1.547491	3
72310	9.619139	1.524709	1
24413	7.312497	0.301363	3
13923	2.654959	1.166732	2
28463	13.959180	0.132703	3
8806	0.207424	1.631186	2
8644	0.974688	1.657393	2
78815	10.331510	0.272011	1
11800	3.370446	1.633669	2
22581	9.712098	1.157698	3
22500	11.829129	0.436622	3
23430	4.771683	1.660603	1
6914	7.124657	1.541068	2
12707	7.843074	1.196894	2
27785	9.523022	1.434186	3
42251	8.509978	0.599716	3
15751	3.685232	1.563282	2
70730	9.386065	0.560491	1
62011	14.710957	0.593737	1
9683	3.803777	0.821041	2
5964	2.733893	0.833069	2
3707	0.362029	0.473946	2
12501	8.510453	0.560106	2
7006	0.899847	0.461120	2
34715	12.102314	0.606940	3
71430	10.639366	1.069414	1
48803	12.907629	0.198701	3
34586	4.717715	1.553886	1
30127	7.707110	1.081146	3
77751	9.930289	1.425198	1
60443	9.998747	1.503209	1
12664	0.000000	1.630182	2
29104	8.854266	0.755644	3
8814	0.129515	0.769410	2
22057	5.513354	1.449955	1
57998	9.944073	0.017483	3
11908	2.627592	0.134785	2
26632	11.556111	0.122284	3
32375	10.436644	0.691278	3
58382	7.847361	1.332111	3
42672	8.846189	1.293160	3
65655	6.355703	0.340208	1
78228	12.671446	0.406031	1
12606	5.862164	0.413940	2
24608	10.629498	1.618373	3
45517	12.693851	0.203715	3
11250	2.257095	1.290751	2
7346	0.000000	0.093848	2
57449	1.858493	0.532212	1
34269	7.760966	0.090324	1
80410	14.458694	1.378452	1
63492	9.347776	0.068717	1
71991	10.791138	1.451355	1
57737	3.019844	0.660141	1
68946	9.684471	1.306263	1
47796	2.512600	1.407598	1
22577	2.227678	0.709815	1
33592	10.390789	0.764080	3
43389	8.389711	0.193342	3
25606	6.571642	0.228021	3
42582	0.902030	0.521140	1
14134	3.004426	1.264386	2
35554	12.081817	0.292544	3
27938	10.672768	0.121287	3
12034	5.454156	0.332859	2
0	1.220468	0.048189	2
7733	4.034926	1.204637	2
10976	0.011108	0.409503	2
75358	9.950193	1.672884	1
9989	9.133611	0.380035	2
64053	10.594240	1.033970	1
1671	4.383950	1.118310	2
44866	9.355485	1.517960	3
57518	3.020861	1.449397	1
42755	2.260335	0.128358	1
33254	10.234071	0.311360	3
72959	9.462464	0.225685	1
54577	7.751222	1.052404	3
36369	10.213951	0.090707	3
0	0.014082	1.347794	2
73006	19.462300	1.465572	1
14147	2.928858	1.507676	2
66832	12.242033	0.335519	1
9841	9.813912	0.600316	3
42891	9.929716	1.593084	3
34903	9.420466	0.361033	3
1726	0.242555	1.291368	2
24057	15.673112	0.711677	3
75853	8.357378	0.618178	1
35479	9.420015	0.159942	3
27061	6.928134	0.858781	3
42552	3.704901	1.285306	1
11729	1.780688	0.170740	2
25454	7.809713	0.538710	3
59477	1.534970	1.313130	1
57529	5.349563	1.210250	1
30097	9.293113	0.914565	3
71052	13.756269	0.240258	1
22711	11.123298	1.660742	3
36389	8.287540	0.278283	3
12903	6.924776	1.558960	2
49663	11.471473	0.223701	3
32803	12.079567	0.332657	3
37165	1.353203	1.070339	1
6141	5.079700	0.196379	2
75214	9.413298	1.650545	1
71778	9.066983	0.402887	1
71802	7.822894	1.038536	1
38710	11.018384	1.457290	3
36495	11.691842	1.632696	3
0	4.279754	1.208185	2
44175	9.480824	1.665799	3
29831	7.784097	0.056025	3
69756	12.322439	1.641332	1
8705	0.000000	0.531727	2
35459	8.617099	1.184000	3
31881	0.140093	0.077769	1
71027	10.406307	1.318754	1
53807	10.353285	0.049627	3
3572	3.608724	1.299206	2
27393	5.907713	1.677960	1
15027	1.969709	1.327668	2
74033	11.812874	0.505947	1
71530	7.688145	0.183288	1
72609	10.916330	0.063861	1
46358	9.616941	1.012898	3
8656	0.000000	0.156704	2
33197	0.000000	0.707685	1
54255	0.688835	1.223872	1
12679	0.702110	0.564552	2
17955	7.739049	0.951040	3
68421	16.688820	0.326750	1
38384	2.513303	1.205337	1
75443	7.002159	1.526254	1
12133	2.115584	0.793311	2
54612	3.815976	0.974981	1
9881	1.380626	0.837230	2
53618	7.874259	0.046254	3
50737	8.119351	0.479796	3
41474	1.882187	0.129997	1
75189	20.498254	0.884194	1
39587	11.715531	0.786995	3
29374	1.979689	1.083873	1
18535	0.000000	0.815494	2
23912	7.923699	0.823099	3
59461	9.923140	1.532624	3
74296	9.311825	0.436566	1
41909	9.551593	1.352921	3
25446	1.775753	0.971590	1
74101	12.476645	0.313917	1
51086	2.290008	0.367161	1
18505	9.208740	1.072727	3
64227	6.196796	0.565183	1
74822	11.809034	0.902852	1
9087	2.191244	0.862178	2
67089	11.258751	1.090492	1
6718	1.072207	0.123394	2
73368	7.440254	0.349892	1
20910	9.636148	1.431942	3
37055	1.543510	0.954340	1
10853	1.662073	0.953539	2
19875	12.474063	1.276378	3
7927	3.152294	1.690317	2
30953	9.715231	1.036484	3
47049	10.860917	1.234930	3
7087	4.619881	0.068048	2
31175	6.510620	0.758142	3
11030	0.803947	0.349352	2
48971	8.571282	0.004924	3
70912	15.153354	0.325503	1
35263	2.115965	0.373561	1
13638	5.574559	0.935063	2
11723	3.273215	0.249206	2
11599	0.000000	1.527994	2
31914	9.577594	1.425384	3
52906	13.018016	1.079023	3
56780	4.200468	1.082660	1
28887	3.310504	0.151481	1
23966	13.563751	1.370106	3
42160	2.480775	0.194039	1
0	1.671336	0.722572	2
21398	12.720192	0.747608	3
77129	10.259429	1.216784	1
12368	3.970680	1.294529	2
72295	5.178528	0.869301	1
11552	0.000000	1.254891	2
9332	2.623321	0.647832	2
68913	3.605691	0.731518	1
7956	4.511005	1.602086	2
46148	9.840122	0.159733	3
27990	4.363687	0.979271	1
58263	0.501952	1.280959	1
58761	7.040561	1.295342	1
54646	10.696999	0.021104	3
16101	3.208318	0.050545	2
37078	0.984862	1.224158	1
36211	8.110628	1.173833	3
37324	7.927588	0.533004	3
26373	10.603987	1.026042	3
9872	2.175472	1.143424	2
13011	1.418572	0.073826	2
14618	1.003624	1.390310	2
3565	4.814249	0.061649	2
41194	14.395026	1.018924	3
62180	12.877848	0.166295	1
51483	2.879801	1.131802	1
69463	15.053139	1.401413	1
50822	12.512505	0.011737	3
33993	10.454820	1.537909	3
72234	12.983481	0.432763	1
30004	12.500354	0.246132	3
73387	6.072032	0.015680	1
25958	1.093031	0.837566	1
40681	8.867385	0.877535	3
77572	10.721532	0.221441	1
37049	2.817098	1.141216	1
57175	3.186418	0.457776	1
64497	6.445072	0.594865	1
46726	4.477837	0.299414	1
3800	3.144850	0.520067	2
22020	10.311662	0.585664	3
53546	2.279597	0.593372	1
25980	11.336457	0.446669	3
58618	5.005715	0.195137	1
78141	12.278115	0.827053	1
5730	5.922567	1.125988	2
35653	14.721284	1.334682	3
17576	1.798092	0.192360	2
48853	5.832295	0.425977	3
54349	3.252907	1.673938	1
66888	9.863925	1.330328	1
22893	4.270762	0.155679	1
20884	11.509174	0.196089	3
0	7.626137	0.316698	2
10882	6.490829	0.113888	2
38172	6.933194	1.542797	3
30970	0.777980	1.075448	1
9290	0.109852	0.846717	2
10367	0.000000	1.104604	2
11238	6.694270	0.528726	2
74953	9.466450	0.155696	1
15276	6.574553	1.431203	2
33300	9.325673	0.235198	3
64566	4.803349	1.419956	1
31318	14.122487	0.128498	3
9993	4.772551	1.362821	2
56672	6.102610	1.505702	1
82723	14.552964	0.314410	1
29295	13.375616	0.441666	3
8658	0.126428	1.219350	2
48913	7.818235	0.032673	1
13067	0.362313	1.350725	2
6287	8.547132	1.113231	2
45019	11.686472	1.257586	3
3473	6.025151	1.284809	2
31809	11.802737	1.362126	3
23885	11.406618	0.433861	3
64509	8.315051	0.226920	1
33054	10.486908	0.118195	3
32506	11.027057	0.682865	3
46390	12.016368	0.036397	3
17878	7.974960	1.259903	3
47432	1.464793	1.599565	1
44392	4.257657	1.173624	1
13252	0.000000	1.499883	2
8677	3.631895	0.448672	2
55477	0.000000	0.232881	1
30521	9.713392	1.493832	3
13181	1.620495	0.707419	2
9305	0.000000	0.264107	2
8525	1.976316	0.165673	2
39278	0.551810	0.798632	1
37075	7.850704	0.209812	3
16964	1.441592	0.404958	2
43882	3.468857	1.499770	1
77023	13.825005	0.712302	1
15301	12.777340	1.121084	3
23217	2.534119	1.693844	1
32095	3.090253	0.582106	1
4024	2.735638	0.711469	2
79937	14.629209	1.557633	1
6911	1.359307	0.423082	2
40581	1.612609	0.425625	1
7359	4.135770	1.327435	2
72900	13.121002	1.630618	1
9619	0.048874	1.041122	2
60294	7.616380	1.472202	1
70737	10.996156	1.609896	1
12105	0.941518	1.242311	2
71339	10.498288	0.710310	1
38105	10.561134	0.386066	3
41603	8.826006	0.713577	3
12121	0.435700	0.061459	2
32963	9.833118	0.414489	3
65047	11.012662	0.704969	3
11809	0.000000	1.523000	2
71257	15.281723	1.613625	1
8763	2.946890	0.645806	2
35774	2.443844	0.382932	1
25883	3.681017	0.027121	1
7602	3.367901	1.145987	2
2078	5.384629	0.276259	2
41144	3.228743	0.593945	1
35888	12.427822	0.913563	3
76021	13.288822	0.830518	1
10375	0.000000	0.441001	2
59261	0.566200	0.230052	1
45509	10.912512	0.905977	3
35247	1.179324	0.813751	1
41174	3.301508	0.410681	1
42282	3.144377	0.027431	1
44331	5.703915	0.939911	3
654	0.000000	0.820871	2
50467	5.136032	1.300026	1
29935	10.403505	1.247421	3
28864	11.084551	1.186474	3
76519	17.367607	1.260134	1
36694	2.369579	1.151420	1
26830	9.178656	0.401900	3
38803	10.343094	0.894464	3
9073	2.169659	0.949499	2
13212	4.080443	0.063592	2
22765	9.865563	1.497536	3
7193	6.539981	0.660345	2
69596	8.769742	0.885516	1
35316	6.876230	1.481855	3
21616	9.240104	1.134737	3
8352	3.509267	0.563806	2
74277	9.995972	0.520260	1
20013	5.449721	0.154474	3
13111	4.374337	0.645915	2
72928	16.536098	1.628070	1
14628	0.490833	0.175876	2
39367	8.643971	1.104492	3
25306	3.525545	0.640415	1
70204	10.864837	0.878526	1
11921	6.464105	0.963808	2
35527	3.272660	0.254161	1
51035	12.147752	0.765694	3
73840	9.536862	0.988012	1
17220	3.901227	1.566922	2
50070	1.959976	1.676739	1
19074	11.276008	0.887832	3
70861	10.302176	0.999417	1
36998	8.956789	1.650690	3
4161	4.160809	1.135781	2
25995	0.096866	1.496029	1
69377	11.170257	1.108646	1
43114	1.244940	0.318052	1
7288	0.000000	0.439976	2
15552	0.228960	0.019951	2
49192	5.406682	1.262614	1
61791	8.679145	0.934508	1
38310	10.178402	0.792783	3
59248	2.359033	0.710501	1
42587	1.613628	0.916073	1
14252	2.965656	0.831930	2
40981	7.899284	0.287515	3
3152	2.449709	1.107867	2
6375	1.536544	0.405604	2
56280	3.006270	0.370909	1
31948	5.003292	0.431527	1
7840	7.882076	1.507568	2
481	3.546161	0.517282	2
27299	12.094706	0.284769	3
49658	11.483857	1.637503	3
43121	10.563640	0.922246	3
34248	0.806697	0.706950	1
1661	1.767211	1.530647	2
48598	6.048249	0.796433	3
3979	1.391905	1.059042	2
35693	0.537493	0.266069	1
62771	10.755012	1.528103	1
11762	0.000000	0.115331	2
61396	9.810512	1.252207	1
8221	2.635207	0.679105	2
42506	11.595819	0.626924	3
46854	8.092986	0.856050	3
8780	6.507649	0.340138	2
15691	3.771673	1.048793	2
45302	5.349038	0.881935	3
69509	0.585110	1.097899	1
13925	6.061438	0.264686	2
32154	1.244143	0.976442	1
10818	9.005921	1.453364	3
54662	0.000000	1.425049	1
36115	6.701336	0.943548	3
14351	3.556781	1.257219	2
181	0.000000	0.612802	2
67991	9.894489	0.640531	1
33885	12.732183	0.270893	3
7124	5.517046	1.176650	2
72167	11.685891	0.389943	1
23549	11.259546	1.215305	3
72302	17.384512	1.486610	1
71738	5.569596	1.192661	1
36328	10.612661	0.224829	3
38055	9.200891	0.485993	3
24397	1.489097	0.451731	1
28702	11.935047	1.034090	3
12846	1.112429	0.710183	2
42451	4.132685	0.352449	1
13622	0.000000	0.938990	2
65832	11.106322	0.008634	1
23502	3.386744	0.895427	1
73889	8.366677	0.244502	1
16958	0.000000	1.014513	2
64488	13.011515	0.140912	1
7358	8.117889	1.398981	2
5574	1.945793	0.097811	2
10409	10.851601	0.823697	3
50728	9.758522	0.036868	3
70901	6.166326	1.527904	1
24435	2.834971	1.502569	1
70970	10.453913	0.986641	1
78561	12.395866	1.103133	1
46258	1.257518	0.713601	1
54977	10.075279	1.666051	3
33048	1.541260	1.028393	1
8632	4.123784	0.390822	2
0	2.158342	1.664805	2
76157	10.860145	0.171678	1
39375	10.316223	0.265007	3
2053	3.374087	1.184167	2
36973	10.615028	1.359530	3
46555	13.648790	0.203183	3
17986	4.834909	0.807542	2
23328	9.610255	0.052250	3
31386	6.917109	1.041132	3
23080	11.467973	1.327607	3
26325	9.727929	1.312934	3
65837	6.180707	1.339812	1
12864	0.000000	0.633157	2
2717	8.250188	1.609534	2
54312	10.960065	1.079968	3
5926	0.625845	0.703225	2
74555	8.079814	1.381272	1
5991	2.334834	1.367532	2
78686	12.972708	1.024350	1
11385	4.202237	0.433324	2
15608	4.027066	0.916078	2
77412	15.871691	0.198457	1
6689	4.584692	0.702680	2
12884	3.312339	1.545483	2
9398	2.374357	0.785960	2
9583	2.603825	1.147295	2
40217	3.748721	0.037825	1
19123	5.578492	0.858815	2
52280	0.980292	0.065641	1
58684	3.350496	1.037694	1
40674	12.439531	1.601994	3
12087	4.050550	0.327226	2
21603	8.063680	1.481436	3
21169	8.180443	0.274716	3
17184	10.512614	0.402985	3
11524	3.298579	0.965224	2
25904	9.335278	0.893853	3
26910	5.885451	1.312511	3
7579	3.148149	1.530082	2
55047	3.441138	1.079921	1
5906	0.080266	0.998909	2
6857	3.265630	0.057925	2
47436	10.224470	1.389298	3
27640	2.320699	0.888994	1
32774	13.378472	0.377420	3
13765	0.000000	1.273563	2
36199	9.804964	0.700151	3
62171	6.150050	0.254560	1
53729	6.539339	1.057035	1
40162	1.724339	0.885213	1
70253	4.071080	0.821828	1
22089	11.002016	0.685152	3
75369	16.626771	1.365316	1
65969	8.364474	1.584282	1
40093	13.525032	0.982364	3
63099	10.320105	0.842003	1
37028	10.634621	0.381818	3
4383	1.520574	0.356367	2
51819	0.000000	0.297758	1
47114	3.184971	0.327491	1
20438	0.000000	0.665055	2
8265	5.506944	0.299552	2
47640	8.557084	0.420655	3
30058	0.460761	1.574989	1
29005	8.800441	0.694985	3
9422	7.162096	1.251328	2
29309	4.079296	0.448519	1
15925	3.829059	1.538683	2
40634	9.801512	0.330441	3
62985	6.453217	0.910200	1
38706	9.299944	0.402022	3
67888	3.597420	0.301402	1
5872	1.748319	1.444564	2
72347	14.857264	0.601010	1
30139	13.961171	0.464738	3
44268	11.750988	0.817185	3
38899	12.619278	1.648295	3
65728	7.128046	0.757123	1
31882	9.756481	1.641090	3
42170	1.082284	1.199158	1
69264	10.156620	0.442052	1
